source_file,source_kind,level_name,scope,owner_kind,owner_name,owner_id,definition_id,preset_name,script_name,raw_parameters,parsed_parameters,script_declaration_source,warnings
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M05.LVL,LevelSource,Single Player Level Source Files,level-node,Spawner Node,M05_Civ_Resist.100227,100227,82050230,,M05_Resistance_Poke_Conversation,0,arg0=0,Code\Scripts\Mission05.cpp:7675,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M05.LVL,LevelSource,Single Player Level Source Files,level-node,Spawner Node,M05_Civ_Resist.100228,100228,82050230,,M05_Resistance_Poke_Conversation,0,arg0=0,Code\Scripts\Mission05.cpp:7675,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M05.LVL,LevelSource,Single Player Level Source Files,level-node,Spawner Node,M05_Civ_Resist.100771,100771,82050230,,M05_Resistance_Poke_Conversation,0,arg0=0,Code\Scripts\Mission05.cpp:7675,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M05.LVL,LevelSource,Single Player Level Source Files,level-node,Spawner Node,M05_Civ_Resist.100772,100772,82050230,,M05_Resistance_Poke_Conversation,0,arg0=0,Code\Scripts\Mission05.cpp:7675,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M07.LVL,LevelSource,Single Player Level Source Files,level-node,Spawner Node,M07_Civ_Resist_dsbl.101057,101057,82050294,,M05_Resistance_Poke_Conversation,0,arg0=0,Code\Scripts\Mission05.cpp:7675,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M07.LVL,LevelSource,Single Player Level Source Files,level-node,Spawner Node,M07_Civ_Resist_dsbl.101058,101058,82050294,,M05_Resistance_Poke_Conversation,0,arg0=0,Code\Scripts\Mission05.cpp:7675,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M07.LVL,LevelSource,Single Player Level Source Files,level-node,Spawner Node,M07_Civ_Resist_dsbl.101109,101109,82050294,,M05_Resistance_Poke_Conversation,0,arg0=0,Code\Scripts\Mission05.cpp:7675,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M07.LVL,LevelSource,Single Player Level Source Files,level-node,Spawner Node,M07_Civ_Resist_dsbl.101114,101114,82050294,,M05_Resistance_Poke_Conversation,0,arg0=0,Code\Scripts\Mission05.cpp:7675,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M05.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,M05_Roadblock_Controller.100614,100614,81960001,,M05_Roadblock_Controller,0,arg0=0,Code\Scripts\Mission05.cpp:6392,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M05.LVL,LevelSource,Single Player Level Source Files,level-node,Spawner Node,M05_2Nod_MiniGunner_2SF.100218,100218,82050236,,M05_SniperAlley_Sniper,2,Sniper_ID=2:int,Code\Scripts\Mission05.cpp:5197,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M05.LVL,LevelSource,Single Player Level Source Files,level-node,Spawner Node,M05_2Nod_MiniGunner_2SF.100219,100219,82050236,,M05_SniperAlley_Sniper,1,Sniper_ID=1:int,Code\Scripts\Mission05.cpp:5197,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M05.LVL,LevelSource,Single Player Level Source Files,level-node,Spawner Node,M05_2Nod_MiniGunner_2SF.100220,100220,82050236,,M05_SniperAlley_Sniper,6,Sniper_ID=6:int,Code\Scripts\Mission05.cpp:5197,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M05.LVL,LevelSource,Single Player Level Source Files,level-node,Spawner Node,M05_2Nod_MiniGunner_2SF.100221,100221,82050236,,M05_SniperAlley_Sniper,3,Sniper_ID=3:int,Code\Scripts\Mission05.cpp:5197,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M05.LVL,LevelSource,Single Player Level Source Files,level-node,Spawner Node,M05_2Nod_MiniGunner_2SF.100222,100222,82050236,,M05_SniperAlley_Sniper,4,Sniper_ID=4:int,Code\Scripts\Mission05.cpp:5197,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M05.LVL,LevelSource,Single Player Level Source Files,level-node,Spawner Node,M05_2Nod_MiniGunner_2SF.100223,100223,82050236,,M05_SniperAlley_Sniper,5,Sniper_ID=5:int,Code\Scripts\Mission05.cpp:5197,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M05.LVL,LevelSource,Single Player Level Source Files,level-node,Spawner Node,M05_2Nod_MiniGunner_2SF.100224,100224,82050236,,M05_SniperAlley_Sniper,8,Sniper_ID=8:int,Code\Scripts\Mission05.cpp:5197,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M05.LVL,LevelSource,Single Player Level Source Files,level-node,Spawner Node,M05_2Nod_MiniGunner_2SF.100225,100225,82050236,,M05_SniperAlley_Sniper,7,Sniper_ID=7:int,Code\Scripts\Mission05.cpp:5197,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M05.LVL,LevelSource,Single Player Level Source Files,level-node,Spawner Node,M05_2Nod_MiniGunner_2SF.100760,100760,82050236,,M05_SniperAlley_Sniper,9,Sniper_ID=9:int,Code\Scripts\Mission05.cpp:5197,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M05.LVL,LevelSource,Single Player Level Source Files,level-node,Spawner Node,M05_2Nod_MiniGunner_2SF.100766,100766,82050236,,M05_SniperAlley_Sniper,10,Sniper_ID=10:int,Code\Scripts\Mission05.cpp:5197,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M05.LVL,LevelSource,Single Player Level Source Files,level-node,Spawner Node,M05_1Nod_FlameThrower_0_dsbl.100642,100642,82050277,,M05_Surprise_Unit,0,arg0=0,Code\Scripts\Mission05.cpp:6934,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M05.LVL,LevelSource,Single Player Level Source Files,level-node,Spawner Node,M05_1Nod_FlameThrower_0_dsbl.100643,100643,82050277,,M05_Surprise_Unit,0,arg0=0,Code\Scripts\Mission05.cpp:6934,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M05.LVL,LevelSource,Single Player Level Source Files,level-node,Spawner Node,M05_1Nod_FlameThrower_0_dsbl.100652,100652,82050277,,M05_Surprise_Unit,0,arg0=0,Code\Scripts\Mission05.cpp:6934,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M05.LVL,LevelSource,Single Player Level Source Files,level-node,Spawner Node,M05_1Nod_FlameThrower_0_dsbl.100653,100653,82050277,,M05_Surprise_Unit,0,arg0=0,Code\Scripts\Mission05.cpp:6934,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M05.LVL,LevelSource,Single Player Level Source Files,level-node,Spawner Node,M05_1Nod_FlameThrower_0_dsbl.100654,100654,82050277,,M05_Surprise_Unit,0,arg0=0,Code\Scripts\Mission05.cpp:6934,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M05.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,M05_TownSquare_Controller.100112,100112,81960001,,M05_TownSquare_Controller,0,arg0=0,Code\Scripts\Mission05.cpp:4295,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M05.LVL,LevelSource,Single Player Level Source Files,level-node,Spawner Node,M05_Nod_Flame_Tank.100618,100618,82050342,,M05_TownSquare_FlameTank,4,Unit_ID=4:int,Code\Scripts\Mission05.cpp:4437,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M05.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,Civ_Resist_Female_v0d.100113,100113,81930159,,M05_TownSquare_Sniper,0,arg0=0,Code\Scripts\Mission05.cpp:4266,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M05.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,Nod_Light_Tank_Dec.100023,100023,82080034,,M05_TownSquare_Tank,0,arg0=0,Code\Scripts\Mission05.cpp:1752,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M05.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,Civ_Resist_Male_v1a.100117,100117,81930150,,M05_TownSquare_Unit,0,Unit_ID=0:int,Code\Scripts\Mission05.cpp:4388,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M05.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,Civ_Resist_Male_v1b.100118,100118,81930154,,M05_TownSquare_Unit,0,Unit_ID=0:int,Code\Scripts\Mission05.cpp:4388,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M05.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,Nod_FlameThrower_0.100110,100110,81930138,,M05_TownSquare_Unit,2,Unit_ID=2:int,Code\Scripts\Mission05.cpp:4388,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M05.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,Nod_MiniGunner_1Off.100111,100111,81930142,,M05_TownSquare_Unit,1,Unit_ID=1:int,Code\Scripts\Mission05.cpp:4388,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M05.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,Nod_RocketSoldier_1Off.100108,100108,81930146,,M05_TownSquare_Unit,1,Unit_ID=1:int,Code\Scripts\Mission05.cpp:4388,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M05.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,Nod_RocketSoldier_1Off.100109,100109,81930146,,M05_TownSquare_Unit,2,Unit_ID=2:int,Code\Scripts\Mission05.cpp:4388,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M05.LVL,LevelSource,Single Player Level Source Files,level-node,Spawner Node,M05_Civ_Resist.100115,100115,82050230,,M05_TownSquare_Unit,0,Unit_ID=0:int,Code\Scripts\Mission05.cpp:4388,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M05.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,M05_Triangle_Controller.100105,100105,81960001,,M05_Triangle_Controller,0,arg0=0,Code\Scripts\Mission05.cpp:4161,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M05.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,Nod_FlameThrower_0.100103,100103,81930138,,M05_Triangle_Unit,1,Unit_ID=1:int,Code\Scripts\Mission05.cpp:4089,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M05.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,Nod_FlameThrower_0.100605,100605,81930138,,M05_Triangle_Unit,4,Unit_ID=4:int,Code\Scripts\Mission05.cpp:4089,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M05.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,Nod_FlameThrower_0.100606,100606,81930138,,M05_Triangle_Unit,4,Unit_ID=4:int,Code\Scripts\Mission05.cpp:4089,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M05.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,Nod_RocketSoldier_1Off.100099,100099,81930146,,M05_Triangle_Unit,2,Unit_ID=2:int,Code\Scripts\Mission05.cpp:4089,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M05.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,Nod_RocketSoldier_1Off.100100,100100,81930146,,M05_Triangle_Unit,3,Unit_ID=3:int,Code\Scripts\Mission05.cpp:4089,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M05.LVL,LevelSource,Single Player Level Source Files,level-node,Spawner Node,M05_Civ_Resist.100104,100104,82050230,,M05_Triangle_Unit,0,Unit_ID=0:int,Code\Scripts\Mission05.cpp:4089,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M05.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,Nod_Buggy_Dec.100613,100613,82080044,,M05_Vehicle_Dec,0,arg0=0,Code\Scripts\Mission05.cpp:6339,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M05.LVL,LevelSource,Single Player Level Source Files,level-node,Zone Node,X5N_MIDTRO_B.107478,107478,519,,M05_X5N_MIDTRO_B,0,arg0=0,Code\Scripts\Mission05.cpp:7366,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M06.LVL,LevelSource,Single Player Level Source Files,level-node,Zone Node,M06_Activate_Flyovers.101528,101528,519,,M06_Activate_Flyovers,0,Active=0:int,Code\Scripts\Mission06.cpp:4979,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M06.LVL,LevelSource,Single Player Level Source Files,level-node,Zone Node,M06_Activate_Flyovers.101529,101529,519,,M06_Activate_Flyovers,1,Active=1:int,Code\Scripts\Mission06.cpp:4979,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M06.LVL,LevelSource,Single Player Level Source Files,level-node,Zone Node,M06_Enable_Barracks.101012,101012,519,,M06_Activate_Flyovers,1,Active=1:int,Code\Scripts\Mission06.cpp:4979,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M06.LVL,LevelSource,Single Player Level Source Files,level-node,Zone Node,M06_Enable_Interior.101304,101304,519,,M06_Activate_Flyovers,0,Active=0:int,Code\Scripts\Mission06.cpp:4979,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M06.LVL,LevelSource,Single Player Level Source Files,level-node,Zone Node,M06_Activate_Midtro.101011,101011,519,,M06_Activate_Midtro,0,arg0=0,Code\Scripts\Mission06.cpp:638,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M06.LVL,LevelSource,Single Player Level Source Files,level-node,Zone Node,M06_Activate_MidtroC.108285,108285,519,,M06_Activate_MidtroC,0,arg0=0,Code\Scripts\Mission06.cpp:5525,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M03.LVL,LevelSource,Single Player Level Source Files,level-node,Zone Node,Script_Zone_Star.2013086,2013086,519,,M06_Activate_Secret_Door,0,Secret_Door_ID=0:int,Code\Scripts\Mission06.cpp:927,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M06.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,M06_Invisible_Poke_Small.113907,113907,81960253,,M06_Activate_Secret_Door,1553207,Secret_Door_ID=1553207:int,Code\Scripts\Mission06.cpp:927,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M06.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,Nod_FlameThrower_0.101384,101384,81930138,,M06_Alarm_Behavior,"0.00,0.0",Alarm_Enemy_Seen=0.00:float; Alarm_Damaged=0.0:float,Code\Scripts\Mission06.cpp:1474,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M06.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,Nod_FlameThrower_0.101385,101385,81930138,,M06_Alarm_Behavior,"0.00,0.0",Alarm_Enemy_Seen=0.00:float; Alarm_Damaged=0.0:float,Code\Scripts\Mission06.cpp:1474,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M06.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,Nod_FlameThrower_0.101391,101391,81930138,,M06_Alarm_Behavior,"0.10,0.0",Alarm_Enemy_Seen=0.10:float; Alarm_Damaged=0.0:float,Code\Scripts\Mission06.cpp:1474,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M06.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,Nod_FlameThrower_0.101397,101397,81930138,,M06_Alarm_Behavior,"0.10,0.10",Alarm_Enemy_Seen=0.10:float; Alarm_Damaged=0.10:float,Code\Scripts\Mission06.cpp:1474,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M06.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,Nod_FlameThrower_0.101398,101398,81930138,,M06_Alarm_Behavior,"0.10,0.10",Alarm_Enemy_Seen=0.10:float; Alarm_Damaged=0.10:float,Code\Scripts\Mission06.cpp:1474,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M06.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,Nod_FlameThrower_0.101399,101399,81930138,,M06_Alarm_Behavior,"0.10,0.10",Alarm_Enemy_Seen=0.10:float; Alarm_Damaged=0.10:float,Code\Scripts\Mission06.cpp:1474,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M06.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,Nod_FlameThrower_0.101400,101400,81930138,,M06_Alarm_Behavior,"0.10,0.10",Alarm_Enemy_Seen=0.10:float; Alarm_Damaged=0.10:float,Code\Scripts\Mission06.cpp:1474,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M06.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,Nod_FlameThrower_1Off.101356,101356,81930136,,M06_Alarm_Behavior,"0.00,0.0",Alarm_Enemy_Seen=0.00:float; Alarm_Damaged=0.0:float,Code\Scripts\Mission06.cpp:1474,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M06.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,Nod_FlameThrower_1Off.101369,101369,81930136,,M06_Alarm_Behavior,"0.00,0.0",Alarm_Enemy_Seen=0.00:float; Alarm_Damaged=0.0:float,Code\Scripts\Mission06.cpp:1474,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M06.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,Nod_FlameThrower_1Off.101393,101393,81930136,,M06_Alarm_Behavior,"0.00,0.0",Alarm_Enemy_Seen=0.00:float; Alarm_Damaged=0.0:float,Code\Scripts\Mission06.cpp:1474,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M06.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,Nod_MiniGunner_1Off.101360,101360,81930142,,M06_Alarm_Behavior,"0.00,0.0",Alarm_Enemy_Seen=0.00:float; Alarm_Damaged=0.0:float,Code\Scripts\Mission06.cpp:1474,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M06.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,Nod_MiniGunner_1Off.101364,101364,81930142,,M06_Alarm_Behavior,"0.00,0.0",Alarm_Enemy_Seen=0.00:float; Alarm_Damaged=0.0:float,Code\Scripts\Mission06.cpp:1474,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M06.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,Nod_MiniGunner_1Off.101370,101370,81930142,,M06_Alarm_Behavior,"0.00,0.0",Alarm_Enemy_Seen=0.00:float; Alarm_Damaged=0.0:float,Code\Scripts\Mission06.cpp:1474,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M06.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,Nod_MiniGunner_1Off.101383,101383,81930142,,M06_Alarm_Behavior,"0.00,0.0",Alarm_Enemy_Seen=0.00:float; Alarm_Damaged=0.0:float,Code\Scripts\Mission06.cpp:1474,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M06.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,Nod_MiniGunner_1Off.101396,101396,81930142,,M06_Alarm_Behavior,"0.00,0.0",Alarm_Enemy_Seen=0.00:float; Alarm_Damaged=0.0:float,Code\Scripts\Mission06.cpp:1474,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M06.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,Nod_MiniGunner_1Off.101403,101403,81930142,,M06_Alarm_Behavior,"0.00,0.0",Alarm_Enemy_Seen=0.00:float; Alarm_Damaged=0.0:float,Code\Scripts\Mission06.cpp:1474,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M06.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,Nod_Minigunner_2SF_Chaingun.101358,101358,81930207,,M06_Alarm_Behavior,"0.00,0.0",Alarm_Enemy_Seen=0.00:float; Alarm_Damaged=0.0:float,Code\Scripts\Mission06.cpp:1474,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M06.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,Nod_RocketSoldier_2SF_Chaingun.101363,101363,81930209,,M06_Alarm_Behavior,"0.00,0.0",Alarm_Enemy_Seen=0.00:float; Alarm_Damaged=0.0:float,Code\Scripts\Mission06.cpp:1474,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M06.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,Nod_RocketSoldier_2SF_Chaingun.101374,101374,81930209,,M06_Alarm_Behavior,"0.00,0.0",Alarm_Enemy_Seen=0.00:float; Alarm_Damaged=0.0:float,Code\Scripts\Mission06.cpp:1474,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M06.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,Nod_RocketSoldier_2SF_Chaingun.101375,101375,81930209,,M06_Alarm_Behavior,"0.00,0.0",Alarm_Enemy_Seen=0.00:float; Alarm_Damaged=0.0:float,Code\Scripts\Mission06.cpp:1474,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M06.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,Nod_Technician_0.101357,101357,81930169,,M06_Alarm_Behavior,"0.50,0.50",Alarm_Enemy_Seen=0.50:float; Alarm_Damaged=0.50:float,Code\Scripts\Mission06.cpp:1474,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M06.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,Nod_Technician_0.101365,101365,81930169,,M06_Alarm_Behavior,"0.50,0.50",Alarm_Enemy_Seen=0.50:float; Alarm_Damaged=0.50:float,Code\Scripts\Mission06.cpp:1474,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M06.LVL,LevelSource,Single Player Level Source Files,level-node,Object Node,Nod_Technician_0.101366,101366,81930169,,M06_Alarm_Behavior,"0.50,0.50",Alarm_Enemy_Seen=0.50:float; Alarm_Damaged=0.50:float,Code\Scripts\Mission06.cpp:1474,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M06.LVL,LevelSource,Single Player Level Source Files,level-node,Spawner Node,M06t_3Nod_FlameThrower_0_dsbl.101046,101046,82050321,,M06_Alarm_Behavior,"0.10,0.00",Alarm_Enemy_Seen=0.10:float; Alarm_Damaged=0.00:float,Code\Scripts\Mission06.cpp:1474,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M06.LVL,LevelSource,Single Player Level Source Files,level-node,Spawner Node,M06t_3Nod_FlameThrower_0_dsbl.101053,101053,82050321,,M06_Alarm_Behavior,"0.10,0.0",Alarm_Enemy_Seen=0.10:float; Alarm_Damaged=0.0:float,Code\Scripts\Mission06.cpp:1474,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M06.LVL,LevelSource,Single Player Level Source Files,level-node,Spawner Node,M06t_3Nod_FlameThrower_0_dsbl.101064,101064,82050321,,M06_Alarm_Behavior,"0.10,0.0",Alarm_Enemy_Seen=0.10:float; Alarm_Damaged=0.0:float,Code\Scripts\Mission06.cpp:1474,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M06.LVL,LevelSource,Single Player Level Source Files,level-node,Spawner Node,M06t_3Nod_FlameThrower_0_dsbl.101073,101073,82050321,,M06_Alarm_Behavior,"0.10,0.0",Alarm_Enemy_Seen=0.10:float; Alarm_Damaged=0.0:float,Code\Scripts\Mission06.cpp:1474,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M06.LVL,LevelSource,Single Player Level Source Files,level-node,Spawner Node,M06t_3Nod_FlameThrower_0_dsbl.101082,101082,82050321,,M06_Alarm_Behavior,"0.10,0.0",Alarm_Enemy_Seen=0.10:float; Alarm_Damaged=0.0:float,Code\Scripts\Mission06.cpp:1474,
C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Renegade\Modding Support\Single Player Level Source Files\M06.LVL,LevelSource,Single Player Level Source Files,level-node,Spawner Node,M06t_3Nod_FlameThrower_0_dsbl.101143,101143,82050321,,M06_Alarm_Behavior,"0.10,0.0",Alarm_Enemy_Seen=0.10:float; Alarm_Damaged=0.0:float,Code\Scripts\Mission06.cpp:1474,
